,rating,teks_setelah_prep
399,1,kecewa barang sesuai gambar pesan toshiba hp kemas buka segel
400,1,kecewabarang sesuai dengn gambar coba fdnya rusak data korup pondahkan
401,1,kecewa banget ya sesuai harga sampah malas pulanginnya
402,1,pakai bentar mati hadehh
403,1,kurlir nya uang
404,1,not recomended jual kirim nya kirim flashdisk guna
405,1,sampah kirim
406,1,kecewa pesan gb gb niat jual mending jual
407,1,produk jelek chat seleer dibataljan eeeh kirim bajing barang jelek jual tipu spirtif
408,1,barang terima simpan video penagulagan tendang apaka utuk ganti degan
409,1,kecewa sesuai banget jual gb kirim gb
410,1,pesan gb gb flashdisk rusak pakai
411,1,kau kayaky nyimpen datay hilang dissapointed
412,1,flashdisknya nyimpen video
413,1,flash disknya rusak pakai
414,1,video hancur
415,1,kecewa beli flasdisk pakai nyimpan dokumen cek dokumen hilang simpan mudah giur harga murah bonus kualitas jamin chat penjualnamun respon baca mohon jual admin baik kualitas produk layan konsumen jual
416,1,kecewa barang masuk video flashdisk cek eror cek ukur asli flashdisk gb mbak paksa pangkas mbak d pakai
417,1,cawak barang sampah jual bikin langgan kecewa berkah jual barang bagus bos
418,1,barang terima kecewa baca komputer kali belanja lazada kecewa
419,1,barang bagusnggak save datakalo jual barang jelek
420,1,flasdisk isi buruk bohong moga kena adzab aamiin
421,1,kurir mitra profesional nge ganti buruk
422,1,paket terima merek samsung ya pas hp xiaomi a gambar terang merek samsung pas terima kirim cepat ya baca hp parah
423,1,kecewa sesuai gb mbak masuk
424,1,otg nya rusak
425,1,d pakai
426,1,flash disk baca hp maupum komputer sedih
427,1,barang
428,1,rada error ya filenya
429,1,barang pakai simpan gambar
430,1,dana dibalikin kirim mana tuh duit
431,1,biar bintang bicara
432,1,flashdisk beli barang reject jual santai respon komplain kembali skr bom aksi
433,1,sen micro sd sandisk gb buah flashdisk toshiba gb buah flashdisk
434,1,terima barang barang jual parah nyala menit panas nya microwave kipas leptop lot
435,1,mngcewakan produk terima produk trsbut barang kmbalikan pnmbalian dana d proses tolong mncoreng nama toko andalazada mohon sgra tindak lanjut
436,1,kcewa barang rusak kirim payah kembali barang pesan uang
437,1,ni toko nya ni
438,1,produk microsoft office sesuai serta key produk
439,1,barang rusak
440,1,kondisi barang rusak pakai kecewa original
441,1,file pindah flashdisk ubah file corrupted
442,1,barang original jual jujur jual barang pakai rugi beli
443,1,barang minggu langsung rusak
444,1,file masuk dalam corrupt mulu sesal beli
445,1,kecewaaq beli dua d pkefile protectyg jual
446,1,barang
447,1,buka foto dam video televisi
448,1,sesuai lampu indikatorx warna merahbukan warna hijautrz pas isi mp file putar kecewa
449,1,barang saya kurir jt nya tanggung telpon angkat kecewa
450,1,barang nya terima guna pindah file file langsung hilang kembali ganti tau kau tidak nya guna guna hitung jam tolong proses kembali tukar
451,1,hardisk rusak install windows laptop kembali
452,1,produk cek tb oke coba copy file gb tercopy gb tau tercopy tercopy coba copy flashdisknya proses copy jalan selesai cek file satu tercopy nama folder hasil format beda data dicopy tercopy
453,1,mana another my file
454,1,barang kembali barang terima
455,1,barang berfunhsi simpan data file corrupt
456,1,baca yah fd nya nunggu nya detect kecewa
457,1,sesuai pesan kecewa
458,1,kecewa ukur flashdisk pas colok usb sulit menancapkanmencabut
459,1,hati beli fd nya original
460,1,parahh flasdisk pakai baca copy data
461,1,sulit mana televisi remote kembali tunjuk catat kendala merk xiami mesti hubung mana hubung
462,1,kecewa order nano micro kirim nano nano
463,1,barangx bungkusanx rapi sayanhx pakai matax lebar cocok hp
464,1,kecewa battery pecah wifi error device install ulang driver
465,1,pesan tanggal mei maksimal kirim tanggal mei tanggal mei jam malam email pesan batal jual alas apa barang ready tuh jual buangbuang orang jual niat jual toko palsu kayak
466,1,masmbakohci usb detect ya hpsaya return nih barang kecewa beli belanja lazada kali kecewa tolong return nih barang mohon jelas
467,1,flashdisknyaa korupppp nyesell beli sini tipu harga murahhh gayssskarna murahh bllm tentuuu baguss
468,1,usb nya hubung
469,1,barang sesuai
470,1,paket terima korban nih produk palsu tolong beli giur harga murah harga sih murah falhsdisk pakai tipu lapor wajib biar rugi konsumen
471,1,flashdisk abalabal sesuai kapasitas mbak plaing habis x colok langsung deteksi beli dech
472,1,beli write pas putar lagu corrupt sampah banget
473,1,tipu bangkeee pakai
474,1,barang bagus file d copy corrupt smuajdi pakai fd nya
475,1,barang rusak baca
476,1,flashdisk eror data eror memory tera sesuai eror
477,1,colok langsung rusaknot rekomnded
478,1,kecewa brng
479,1,kecewa
480,1,barang palsu kau beli
481,1,flashdisk terima kirim cepat produk kecewa putar video
482,1,barang pas coba aneh nyimpan beli bukti barang nya jelek
483,1,data pindah langsung eror buka file hilang terimakasih hilang file kali mohon uji coba barang fungsi kirim beli
484,1,coba nyalak
485,1,beli jalan smuasangat kecewa
486,1,hoak waspada mbak lebih nyimpan hilang
487,1,barang nya jelekngk bagus
488,1,sesal beli pakai
489,1,kecewa banget flashdisk pakai sesal beli hati pesan
490,1,kecewa brangny
491,1,baca
492,1,kecewa reason tolong lihat reason nulis
493,1,aju retur barang langkah lanjut nya televisi nyala menit langsung mati total bungkus
494,1,gambar sesuai deskripsi bilang full hd gambar kaya
495,1,gmana setting chanel nasional dapetnya chanel daerah mulu bintang
496,1,ulas buruk aplikasi sedia
497,1,ampun
498,1,buruk
499,1,error data simpan hilang
500,1,jelek
501,1,pikirin dosa jual barang rusak
502,1,pikirin dosa jual barang rusak
503,1,pikirin dosa jual barang rusak
504,1,televisi matimau d return d taggapiakhirnya putus d ambil lazada returnbarang jual d konfirmasi lazada memutuskansaya reseller bos
505,1,msa beli flasdisk otg nya cma pakai flasdisknya parah
506,1,kecewa bener bener kecewa flashdisk kirim file file corrupt buka
507,1,beli flashdisk pakai nya komplainganti rugi
508,1,koq terima otg nya cm pcs yah pcs sih
509,1,digunain nyayg warna item jek otg nya bengkok
510,1,barang jelek minggu pakai rusak
511,1,nol binatang total waste of uang i bought two coz are cheap not much lose tried copy musik and then photos across my laptop each only a few of each of the files transferred the rest i not then tried on a genuine sandisk flash drive and all went across smoothly and far more quickly too cheap bother asking refund off gramedia buy i know be a genuine brand servis the jual was excellent tho
512,1,flashdisknya pakai yabisa retur ya kak
513,1,terimakasih lazada brang puas layan lazada moga barang nya awet
514,1,beli pakai kirim bangetmaaf ya jual kecewa
515,1,beli jual barang rongsok pakai format cmd manage brarti flasdisknya sampah apes
516,1,parahh isi memory nya mbak lapak tipu tolong lazada tindak tipu pasti pengaruh percaya consumen belanja lazada
517,1,the flash drive has arrived weeks since i order it but i cant use it unreadable unable format i return it
518,1,kecewa flashdisk rusak
519,1,beli flashdisk sehat baca laptopdan langsung rusaksaya rugi beli
520,1,flashdisk bodong gb simpan gb lebih error
521,1,barang rusak guna
522,1,beli flashdisk pakai nya komplainganti rugi
523,1,barang nya sesuai ya kecewa bangeet
524,1,kecewa banget pokok kirim nya mesen gb kirim gb pas cek tulis gb asli nya mbak parah syekali modus
525,1,kecewa pesan barang jelas
526,1,flasdisk nya jelek buriq nyimpen file apalgi video pko nya beli sesal
527,1,barang rusakgak pakemending beli martabak
528,1,netbook nya diinstal aplikasi apa aneh barang rongsok kali kirim
529,1,simpan buka file nya
530,1,kirim barang nya pakai
531,1,beli kecewa
532,1,flashdisk dipakekalo nyimpen file lsg korup worth it
533,1,usb baca nya pakai
534,1,barang tai barang rusak jual order barang samapah jual toko belah order nya inti order toko buang uang
535,1,kecewa order sesuai gambar kirim sellernya sih beda gambar kirim
536,1,isi flesdisnya kembali
537,1,order flash disc gb kirim micro sd gb suplier toko tutup kecewa profesional
538,1,televisi nya suara letup letupmeledak tukar
539,1,parah buka foto video memory full kembaliin nih
540,1,flashdisc nya mengecewakantidak pakai data copy pc flashdisc corruptidak jalan jual cari untung akhirat juragan pokok recommended
541,1,recomend terima kondisi eror apa
542,1,kecewa recomended deh pokokkny
543,1,barang dikirm sesuai tulis gb isi gb putar film parah kali
544,1,p e n i p a nkapasitas barang sesuai deskripsibarang terima kapasitas gbgbpadahal jual kapasitas gb malas belanja lazada penipunyakampret
545,1,produk buruk
546,1,parah mah file nya corupt pakai
547,1,barang nya jelek d pakai kli belanja d lazada kecewa
548,1,pesan flashdisk gb kirim coba tuh kkd paket tulis itemisi cm
549,1,flashdisk nya koq baca d tukar nih
550,1,sesuai
551,1,jual penipuorder memory card kirim sabuk gesperbajingan
552,1,baca flash disk mya
553,1,kecewadisplay flashdisk tosibayang merk hp
554,1,barang rusak pakai pointer mati flashdisk baca not recommended jual
555,1,kecewa pas copy musik video buka televisi
556,1,flasdisk gb eror benerbarang palsu tolong tanggung lazada
557,1,pesan kirim kecewatolong kirim barang teliti pakai
558,1,bohongbukan gb tapis hitung elkuran filenya jangi barang
559,1,ucb elor lepas kirim
560,1,produk standar mahal mahal harga toko belah
561,1,colok usb beda edar pasar barang pakai
562,1,packing rapi kau tulis gb nya tempel sesal pakai banget beli bnyak masak iya gb isi lagu mp baca file rusak untung dokumen cutpaste diflasdisk
563,1,judul flashdisk dtng flasdrive tong sampah
564,1,kecewa fungsi mesti
565,1,barang pas terima bagus pas pakai error kecewa nyimpen foto lagu hilang format
566,1,prodaknya
567,1,kirim bagus barang pecah
568,1,kecewa kirim telat
569,1,nyampenyampe barang nya
570,1,brecket dapetdi chat baca ajklo gratis iklanin
571,1,kecewa terang fleshdisk toshiba gb free fleshdisk toshiba gb hy fd gb free fleshdisk gb nya kl jual jujur yagak berkah tau
572,1,sangatt kecewa kirim kirim sampaiini nyampai pas nyampai eh dihidupin layar rusak hitam layar laptop
573,1,juragan barang hdd elements baca laptop pc kirim barang aman hdd baca indikator hdd nyala mohon respon bantu juragan sesal terima kasih
574,1,lumayan
575,1,flashdisknya rusak kirim video malab dimainin video sengaja tunggu minggu buka pesan sabar tau tau rusak sedih
576,1,plasdisk nya eror d pakai harap d tukar d ganti bukti toko babyshop baik konsumen tunggu barang d ganti d pakai terima kasih
577,1,produk fungsi retur alamat kirim retur
578,1,pas mindahin file corrupt
579,1,kecewa barang kirim rusak
580,1,memori nya gb bohonggak gb
581,1,pesan gb antar gb
582,1,ya harga rupa beli bener kapasitas cm nyimpan file dar foto n file simpan nyimpan lagu film beli bijak giur harga murah tempat sampah
583,1,buka flash digunain deh nyimpen foto video ehh foto muat
584,1,barang sih sampeok tampil pas pakai barang nyimpen failgimana sih kecewa berat
585,1,kirim cepat barang bagus korupt file na play
586,1,parah jual nipu data hilang bangsat baca
587,1,barang dipakek
588,1,barang diterimatapi fungsi isi video
589,1,barang kirim pemberitahuan
590,1,flas disk nya k pkepas d taro videomalah eror
591,1,pakai nyambung
592,1,produk bohong rugi
593,1,barang jelek
594,1,rusak
595,1,bergunatidak d masuk data
596,1,kecewa pesan nya hello kitty hulk nya chat bilang hello kitty nya readyeeh pas beda
597,1,pesan gambar doraemon kirim karakter doraemon pas kirim kartun gendut tolong yaa mbak mas emang gambar sesuai langgan yaa kirim kecewa langgan khn beli bkan beli dilazada bkan hasil muas kali nihh kecewa bkan maksud jatuh dagang mbak mas hasil bagus custamer komen bagus
598,1,kl produk lumayan kwalitas nya kirim packing kayu kirim nya
599,1,maaf hari ko kaya iya
600,1,packingnya rapiwarna bagustapi suara ganini kembali yaini videoin loh
601,1,jelek televisi rusak kirim ganti nya
602,1,barang mantul banhets ok deh trmksh lazada
603,1,mohon maaf keluh mana ya kirim pesan toko susah banget cari aplikasi nya
604,1,bilang cek barang kirim layar renggang tempel rekat tahan
605,1,terima kondisi rusak gambar
606,1,barang pesan terima email terima suruh tulis ulas ulas
607,1,pesan tanggal juli tanggal juli tanggal juli nomor resi jne buka maksimal tampil yah butuh backup data kantor
608,1,pakai usb nya tolong jual jujur
609,1,hp asus zenfone maksimal juragan
610,1,juragan pesan tanggal
611,1,barang bom nih juragan nyasar mana yah nih nomor order nya
612,1,kecewa transaksi tanggal via gojek kirim barang
613,1,pakai error tolong tanggung
614,1,suee netbook main anak beli mahal
615,1,televisi digital
616,1,belo coba moga memory card
617,1,
618,1,pakai fabisa retir
619,1,burukminta refund tolak
620,1,dagang tipu kirim barang rusak file hilang jejak sesal banget bli
621,1,sesuai balikin ya oper bgni sam lazada ninja
622,1,mantap puas bngt
623,1,iklan tulis seri da kirim seri da
624,1,pesan gb gb
625,1,kecewa sesuai pesan barang sperti bekas sesuai gambar
626,1,kecewa bnget isi file apa kau
627,1,iya namaa harga murah ya produka ya murah barangarugi belia x dagang jujur jngan jual barang rusak
628,1,sesuai gambar gambar warna hitam coba lagu putar kecewa banget sampah segel bekas buka
629,1,aduuuuuh rugi beli flesdis rusak
630,1,moga awet
631,1,mohon flasdish d speaker kirim usul usaha lunas barang sesuaimkok skr lazada okeee ya
632,1,pakai flashdiesnya buruk
633,1,x order nya putihpadahal jual chat kirim warna hitamga bener
634,1,parah flashdisk nya
635,1,barang suda gilir isi baca kecewa min
636,1,panel layar pecah bos garansi bos
637,1,mas mbak mf ni komplen televisi garansi y bli minggu suara nya gember gnitlng tnggng nya terimakasih
638,1,barang pes sesuai
639,1,tau produk original kau harga segitu wajar kualitas standar tahan
640,1,barang fd hp dtng colok laptop ya fdnya
641,1,file copy flashdisk baca
642,1,kapasitas asli mbak mengcopy file ukur corrupt
643,1,barang jelek pindahin file flasdisk nya erorr kecewa tukar
644,1,paket terima bungkus coba test barang tulis baca
645,1,kecewa barang d
646,1,jelek beli d toko harga murah d pakai pas mindahin video eh pas d lihat hilang video nya nyeselll beli aseliii saran beli pikir mudah giur harga murah
647,1,d pasang ss kartuny rusak
648,1,tipu gb kirim gb deteksi gb
649,1,error
650,1,lidah flashdisk usb micro usb typec pasang pasang usb port flashdisk dorong lidah usb dorong tahan lidah usb masuk kena tekan retractable connectornya rusak dorong kiri lidah usb micro typec gambar kanan lidah usb retractable connectornya kiri gambar kiri
