,rating,teks_setelah_prep
518,1,case nya
519,1,priduk cacat pakai bikin listrik turun
520,1,pesan terima merk gambar sesuai mohon jelas
521,1,pesan unit ok retak kiri bawahmau d retur nya
522,1,harga mahal barang fungsi biruk sekaliits bad not recomended
523,1,silah simpulin nihkok label toshiba nya buram flash disk nya aada bekas bercak tanahflash disk fungsi simpan file
524,1,barang dicheck flashdisk formatteapi gagal tengah proses capcity sesuai label label tulis gb nyata ckeck computer gb itu pakai
525,1,kecewa flashdisc dipakaiblm format kapasitas memory mbgan kirim pasti barangny bgs pakai
526,1,produk pakai rekam data masuk parah
527,1,kecewa pesan jual pakai sure beli flashdisk kabel otg powerbank iya barang flashdisk kabel otg powerbanknya follow up powerbanknya kirim selang bilang powerbanknya kirim minggu tunggu powerbanknya posisi jual jakarta kirim kota minggu chat jual baca responnya not recommended kecewa ikhlas terima kasih
528,1,kasih komentar kasih bintang temennya toko kali ya orang untung kecewa barang pakai moga berkah mas mbak jual nya ya aamiin
529,1,sumpah ya barang sabar pakai barang pakai filenya buka kecewa
530,1,flasdisk terbacasangat kecewa
531,1,produk jelek d pakai
532,1,d buka d coba d kirimin foto lihat gambar e d kirim
533,1,pakai
534,1,respon jual flashdisk rusak harap baik depan terimakasih
535,1,barang jelek banget file video baca dimasukin flasdisknya bangkeee
536,1,kau
537,1,barang pakai baca laptop hardisknya kerja
538,1,barang bagus harga murah tangguh pulih anda kena write protect uji update juni sayang flashdisk nasib flashdisk adata format flashdisk format tool adata izin garansi umur hidup produk fd cakup
539,1,deskripsi toshiba canvio basic toshiba canvio ready beda type kecewa
540,1,order tanggal agustus kirim tanggal agustus cocok chating cs pham amsiong x ahhh
541,1,telepon kirim barang lecety tolak pakai beli jugamasih untung bayar kirim coba transfer pusing minta
542,1,usb baca laptop baca televisi jenis file nya mp suara puas cepat panas
543,1,malam bos nomor pesan enam enam sembilan sembilan delapan enam enam pagi trima televisi led samsung inch pas stel garis merah ny layar tolong hubung nomor wa saya kosong delapan tujuh delapan delapan delapan tujuh tujuh delapan sembilan tunggu
544,1,estimasi brng paket lacak komplain lazadapos indonesia salah layan prioritas solusi chat cs mohon maaf tunggu lupa beli televisi
545,1,pesan tanggal agustus agustus pesan cek resi lazada jnecoid not found pesan proses keluh
546,1,tvnya nyala kembali terimakasih
547,1,order tanggal haridari laxada suruh tunggu maaf
548,1,maaf ya mas harga nya diskon konfirmasi pesannan harga batalin ya coba
549,1,pesan tanggal tanggal bom udaj transfer refund deh mending
550,1,pesan tanggal agustus agustus pesan cek resi lazada jnecoid not found pesan proses keluh
551,1,barang terima sesuai gambar tepi layar terima tebal tepat logo samsung layar terima tebal mohon lazada bantu tindak lanjut
552,1,barang sesuai gambar kirim mundur tanggal kirim standar terimakasih lazada
553,1,kabar batalin bisabgm nih
554,1,kirim tolol jual
555,1,lewet harikecewa
556,1,kecewa beli beda gambar
557,1,televisi nya rusak juragan uang ganti
558,1,tunjuk baik geransi resmi
559,1,muncul garis garis pelangi
560,1,kirimn televisi banget kg
561,1,tolong cek barang terima tanggal november
562,1,pesan mohon d perhati
563,1,pesan skrpesen tarif tanggal januariestimasi barang jantp skr da kbrdicek pos indonesiatidak kirim nomor tersebutgitu munculnyagmn ni lazadasy kecewa
564,1,minat orderpesan barang silah add whatsappwa langsung reseller tokoterimah kasih
565,1,pesan minggu yanyasar mana inisudah sabar lihat barangnykalo bagus sekolah gppsudah barang okkan kecewa juragan
566,1,hy barang sesuai iklan syarat cicil ya
567,1,pakai antena mohon jawab beli
569,1,stok sedia pajang foto n harga
570,1,cicil
571,1,harga ongkir
572,1,gambar bagus merah layar sanding produk perbedaanya emang televisi inch sharpnya beres kecewa tukar
573,1,jelek fungsi lcd pecah cacat kecewa beli barang tolong pandu nya returt
574,1,televisi ny layar ok gambar ok suara kadang hilang kadang denger suara adzan banget suarany hilang
575,1,pesan barang tanggal feb detik barang terima email nomor resi dakota taut email kirim akses error kompalin lazada via live chat via customer care konfirmasi via email detik email masuk terima lazada tanggap tangan komplain customer olshop cepat tanggap keluh customer bantu beli barang hadiah sia lokasi do bogor minggu kirim darimana papua kendala mana tolong donk biar tunggu jelas kecewa
576,1,sesuai detail pesan barang terima maksimal tanggal desember barang kirim tanggal desember logika nya jual barang lokasi jabodetabek kirim barang alamat bekas cancelrefund alas barang proses kirim bukti otentik barang kirim nomor resi lacak situs kurir kirim belanja situs online percaya layan lazada professional x komplen jawab ditindaklanjuti kait
577,1,terima barang tanggal september led pecah aju kembali barang tanggal september proses mohon proses kembali dana nama fik putra lubis
578,1,deskripsi diskusi tulis usb movie nyata televisi port usb nya servis play moviemusic bener bohong nih retur tukar nih revisi bintang
579,1,nonton film dengar musik tinggal colok usb usbnya servis only tipu nama lomplen ahh tuju beli televisi nonton film usb kecewa
580,1,sanggggaaaat kecewa mohon hati kirim barang contoh barang tunggu muas
581,1,mohon maaf kembali barang kirim krmbali barang terima evaluasi kembali dana via transfer transfer ya terimakasih
582,1,kecewa order televisi tunggu gilir ehh barang pecah hamsyooong masuk lazada jaga barang kirim
583,1,deskripsi dijelasin support usb support usb support usb tulis support usb tipu beli port usb televisi nya servis only kecewa kecewa
584,1,kecewa lazada lex barang terima tracking tera barang terima tolong cek kurir bilang senin kurir ambil televisi beli harap tobat buat rugi
585,1,kecewa lazada deskripsi barang beda jual terima beli deskripsi usb movie putar media player servis onlyiti lazada ubah deskripsi cepat biar beli customer bingung beli produk pesan tuju temen sendiridan temen deskripsi televisi putar media playeralhasil kena omel temen
586,1,sesuia spec gambar usb kembali retur ya
587,1,kecewa salah alamat transaksi langsung batal alam kasih jam proses kasihan orang salah alamat
588,1,barang bilang kirim terima kenyataannu barang komunikasi lazada ditelfon x lazada habis followup harusnfollowup urus barang terima luar eta payah
589,1,barang telat estimasi coba cacat produk gambar terang televisi sharp punya suara stabil hilang silent mode aju retur ehh formulir pengembailan muncul coba solusi nya uang juta nominal
590,1,dalam kotak produk temu perihal garansi petir baca kertas garansi akibat sebab petir masuk garansi iklan lazada beli produk pampang produk milik antena booster terima pasang rumah fitur antena booster plus hasil gambar televisi led cenderung televisi lcd terima barang bayar kuitansi bayar kurir ninjavan beliau bawa tanda bukti kuitansi beli barangproduk televisi servis dasar menservice sharp servis center kuitansi stempel kartu garansi blank tulis beda produk sharp aquos lclei lei tt hitam coba teliti lazada beda harga beda produk lei tt hitam produk beli televisi led televisi lcd hasil gambar kasar bintik mohon jelas lazada
591,1,selesai bayar des estimasi kirim tanggal des barang terima lapor tipu rugi terang sesuai tunggu respon itikad baik des kalaubtidak respon tindak lanjut
592,1,pesan tanggal januari estimasi barang tanggal januari barang kunjung status kirim pos nomor resi cek barang resi adagimana tuh lazadakalo barang emang konfirm donk
593,1,ya estimasi sampai rabu kamis minggu nomor resi kirim salah alias temu cek lumayan kecewa layan kali tolong jual batal pesan uang beli lapak
594,1,pesan tanggal november tanggal november untung pilih bayar kirim terima barang lazada jual direview terimakasih
595,1,pesan tanggal estimasi tanggal k chat live chat tanggal suruh nunggu kerja tanggal terakhirlive chat ttp sebenernya pesan kirim sihapa barang kosong mana barang ngantar kali harga turun nih televisi ah pesan tolong lazada konfirmasi anda barang kirim sesuai tanggal estimasi baik proses kirim cepat brrti bagus
596,1,tulis situ usb koneksi televisi usbnya pakai servis only putar film lagu foto lazada tepuu
597,1,cancel barang bom terima batas kirim sesuai nyata
598,1,gila beli tanggal barang nonggol lokasi bal kirim ostralia email kirim tanggal balikin uang ku lazada viralkan
599,1,pesan barang tanggal destinasi tanggal smp ni barangkali kecewa kirim sampengada konfirmasi emailaduh aduh
600,1,lihat televisi televisi kabel
601,1,parah televisi dudukannyatidak sesuai digambarkomplain lazada kirim ulang duduk suruh retur barang nya lazada ware housesaya beli on line efisien rumahini ribet suruh retur
602,1,langgan setia lazada tanggal desember barang pesan terima brang alias beli kecewa banget trimz
603,1,pesan tanggal tanggal kecewa banget kirim nyblm d buka televisi ny moga bagus biar kecewa
604,1,nya senang pesan buka hidupin layar nya retak mobil tau kepentok periksa gerdus nya bekas bolong kurir nya hatihati isi formulir kembali barang lazada mohon proses retur barang nya terima kasih
605,1,pesan tanggal januari tanggal januari jakartakecewa br kali blnj dilazada jelasket barang kirim poscek resi nihilgmn ni penjelasannyabatalin deh bl toko langsung
606,1,kembali barang kecewa barang lambat pas barang rusak
607,1,kecewa tanggal januari tanggal januari barang resi d cek beli jual lai
608,1,barang terima beda ol shop sama pesan barang tuju
609,1,mohon baik sistem kirim barang pesan nomor pesan estimasi lambat tanggal des nomor resi total logistics mohon konfirmasi kurnisetyawangmailcom resi ditracking terima kasih
610,1,kurir kasih lebih uang main pergi ajabukannya kasih tau salah pembayarantagihan kasih langsung pergiyg kasih uang salah bayar uang
611,1,lazada taik salah kirim barang retur kao suruh konsumen bayar retur barang bola bayar kirim salah kirim pakai kartu kredit sengaja kirim salah kerja taik
612,1,terang kirim ninja vanehh minggu tuh barangyg kirim pos indonesia parah banget dahpantes cek resi ngemail ninja dibales bom terima barang lazadaparah lazada
613,1,tvnya layar pecah lazada nomor telphn hp dihbgin belanja dilazada jujur kecewa beli televisi terakhrnya barang rusak total
614,1,ko aneh yah status lazada barang kirim nomor resi pos indonesia pas cek nomor resi daftar lacak yah kirim tulis status kirim konsumen tunggu stok barang habis ready coba lazada tinjau ulang toko jual produk konsumen kecewa orang belanja online lazada terimakasih lazada
615,1,antena booster bohong pengaruh televisi tabung usb pakai bilanggnya jujur
616,1,pesan barang tanggal jan jakarta utara jakarta barat tanggal jan kurir nya jalan kaki tau
617,1,tvnya saya konfirmasi lazada kabar lazada
618,1,mesen tanggal des tinggal januari brang profesional mesen x d tangerang minggu barang dkirim arab kli
619,1,barang pesan minggu brng prosedur kirim majalengka
620,1,order tanggal des tanggal desember lapor barang kirim skg hadeeeehh rumah banget sma kantor or gudang lazada graha raya bintaro ngntery putar x ya balaraja sukabumi bogor rumah mkay skg order
621,1,pesan tanggal tanggal proses kirim bom kirim emang
622,1,pesan tanggal desember hitung minggu barang terima coba cek nomor resi kasih lazada data pos indonesia coba hubung customer servis pos indonesia data konfirmasi lazada live chat x responnya mohon tunggu tindaklanjuti jual jual langsung lazada marketstore jual mohon bijak selesai terima kasih
623,1,minggu pesan lazada kecewa belanja lazada
624,1,batas krim tolong konfimasinya gagal takut beli dikirimin
625,1,biaya bongkar muat rupiah gratis ongkir biaya bongkar muat rb profesionalitas
626,1,pesan lazada susah hubung via situs chat twitter nomor respon resi cek kali tipu lazada uang hilang barang beli hati
627,1,bilang omong tok pesan tanggal maret april barang rumah
628,1,nomor port usb nomor tombol manual chanelvolumemenu remot nya rusak buang deh televisi nya nya remot nya jual yah ok terimakasih lazada
629,1,pesan minggubarang nyampegmna lazada tehbiasanya pesan
630,1,pesan minggu kontak kurir kirim nya kali cerita kirim maleman pending libur visa nyari alamat lazada kl pakai lex jne ketemu nya cancel mohon evaluasi jasa kurir nya kecewa banget
631,1,pesan barang lajada alamat pesan tutup alas mrnemukan alamat sumpah kecewa lazada alas temu alamat pesan barang lazada barang pesan barang bayar ko sesuai nominal janji jual beli sumpah kecewa terimakasih lazada
632,1,batalin libur gara kurir telpon jam pagi d perjalanandan sore nyampeitu ngerjainkesasar emang tabrak x kurir yakonsumen ko d kerjainhadehh
633,1,televisi rental ps eh tau waktuin kecewa si barang bagus cacat mudah awet
634,1,kecewa layan cargo sesuai estimasi resi tracking barang krena guna sistem nya update
635,1,deskripsi produk tulis input type usb barang nya support usb coba return kl beli produk silah bayar nomor hp
636,1,kali order kali smp kirim smp batal lazada order biaya smp problem mana ya lazada problem logistik
637,1,barang terima cacat cacat cacat hancur parah led televisi nya kirim form kembali proses kembali tolong urus tunggu sesal beli elektronik lazada not recommended
638,1,beli produk beli unit kirim batal suruh nunggu uang kembali shit
639,1,rim barang sungguh order tanggal jasa kirim telepon
640,1,barang kirim langgan khawatir beli barang murah
641,1,pesan tanggal desember tanggal
642,1,barang jugas gc min nonton televisi nih kasihan sayaa ya tuhan
643,1,barang dkirim tanggal tampak nyaniat jual sih
644,1,order tanggal desember sampai tanggal desember packing rapi pakai bubble wrap pakai packing kayu emas asalasalan
645,1,ngapa kirim pakr pos indonesia bodok sabar nonton
646,1,tukar support usb rela uang televisi nya support usb
647,1,share barang kirim lambat pd tanggal agst beli n bayar kirim cepat jadwal tanggal agst barang kunjung tinggal agst barang tanggal agst bayar rb metode kirim cepat bayar rb kirim cepat harap sesuai harap kompensasi lambat inisaya kecewa layan kirim cepat lazada kirim standar gratis barang
648,1,kecewa lazada layan bagus kalah lapak belah pesan televisi sharp braketnya pd selasa tanggal juli jumat tanggal barang bracket nya tanggal juli cek nomor resi jne telpon cs lazada telpon pagi sore proses kirim barang tanggal agustus nomor resi cek jne batal cs nya barang proses kirim tanggal agustus tenryata cek jne cancel by shpper nach beli televisi nonton televisi nonton braket juragan hadeeuhh batal deh televisi buang nunggu minggu kirim
649,1,order tanggal juni kirim standar barang maaf bintang
650,1,kirim nya cepat minggu tetsp anter barang cacat audio outnya suara coba setinganya ganti kabel audio ganti perangkat audio suara saran kirim langgan baik test ditest nyala terima kasih lazada
651,1,brang terima gambar ny cerah burem
652,1,kecewa barang terima pesan
653,1,order tanggal bilang standar kirim tanggal barang bom barang pesan kirim mohon kecewain konsumen donk
654,1,kali order tunggu barang nyampai nyampai kembali dana kecewa layan
655,1,pesan barang televisi philip promo free braket harga email kali informasi kirim tvbraket kirim braket harga tagih bayar braketnya situ free
656,1,buka barang coba kasih antena yaa nomor sinyal coba putar film resolusi hd gambar jelek yaa sesuai spesifikasi
657,1,barang nomor resi bagaiman tracking mohon konfirmasi barang terima kembali dana nya
658,1,paket desember desember terima jasa kirim ark bulky mohon tindaklanjutnya kecewa lazada
659,1,hati hati kecewa banget percaya lazada barang kunjung batal status barang kirim bikin sesak bangett bingung
660,1,barang terima batal tenggat kirim barang barang baca batal pesan papar aplikasi situs lazada pilih batal pesan pilih kembali barang fitur mohon kembali uang tolong terang batal barang saran erti maksud batal pesan silah baca batal pesan batal super hebat anak tuhan
